year,week,country_iso2,inflow_mwh
2010,42,ES,395475.3680177502
2010,43,ES,378194.14949708985
2010,44,ES,826715.6213507871
2010,45,ES,832624.0103292369
2010,46,ES,997298.6190696759
2010,47,ES,1124290.1852023604
2010,48,ES,852838.7824390117
2010,49,ES,1244458.8433056392
2010,50,ES,1139121.5883310582
2010,51,ES,1182984.2565082042
2010,52,ES,1158102.0279293964
2011,1,ES,1284321.3429647267
2011,2,ES,1631185.880780175
2011,3,ES,1230770.703869433
2011,4,ES,858533.0338713856
2011,5,ES,735585.2300578518
2011,6,ES,574047.0183669706
2011,7,ES,793920.349051678
2011,8,ES,1199312.260184451
2011,9,ES,1010453.3573183161
2011,10,ES,807405.8361014122
2011,11,ES,1112902.6517477622
2011,12,ES,1047593.6472788656
2011,13,ES,1076968.7659653716
2011,14,ES,1015076.8939447494
2011,15,ES,741951.7579567723
2011,16,ES,693887.3789367579
2011,17,ES,906522.6564161117
2011,18,ES,951575.518265381
2011,19,ES,802241.056296659
2011,20,ES,640397.7858016572
2011,21,ES,557572.4123214224
2011,22,ES,525142.7332030174
2011,23,ES,534919.6871855982
2011,24,ES,435376.9308534117
2011,25,ES,357854.6268615078
2011,26,ES,313971.06661517225
2011,27,ES,286341.3661506758
2011,28,ES,307682.3515380201
2011,29,ES,283603.2325466118
2011,30,ES,254866.79871614804
2011,31,ES,241574.7842579925
2011,32,ES,223328.9528884541
2011,33,ES,210268.67848747494
2011,34,ES,214242.77355589002
2011,35,ES,210775.87264908868
2011,36,ES,226293.04345017197
2011,37,ES,209477.78160907672
2011,38,ES,197259.04060366398
2011,39,ES,186269.04521207753
2011,40,ES,173570.1754843991
2011,41,ES,163955.5601616282
2011,42,ES,156409.4856465604
2011,43,ES,240552.2557340139
2011,44,ES,396118.82846865343
2011,45,ES,536615.1332363007
2011,46,ES,421464.73410296044
2011,47,ES,412201.33091555216
2011,48,ES,350472.42231873365
2011,49,ES,346947.51513687376
2011,50,ES,322650.47884389514
2011,51,ES,377603.4635863502
2011,52,ES,279340.8647332206
2012,1,ES,274402.6979486153
2012,2,ES,230854.637233691
2012,3,ES,199614.32702003635
2012,4,ES,190470.8334100302
2012,5,ES,195077.97387413433
2012,6,ES,375907.74866839166
2012,7,ES,312566.9684191485
2012,8,ES,262575.5697382973
2012,9,ES,278592.62982170883
2012,10,ES,287219.8876543372
2012,11,ES,260009.23475763993
2012,12,ES,299940.0153519011
2012,13,ES,289165.40478583064
2012,14,ES,305236.58291041583
2012,15,ES,465659.4620903691
2012,16,ES,678336.7522289685
2012,17,ES,734928.1316571786
2012,18,ES,910083.0661338837
2012,19,ES,802731.7050899478
2012,20,ES,566770.6843783805
2012,21,ES,490808.42873831256
2012,22,ES,328479.4194224812
2012,23,ES,314984.4154648879
2012,24,ES,254877.22223790575
2012,25,ES,256083.0207565793
2012,26,ES,211782.06003925524
2012,27,ES,192937.7874591894
2012,28,ES,173567.94941701338
2012,29,ES,148716.9251369213
2012,30,ES,135102.67272312543
2012,31,ES,135002.0700075403
2012,32,ES,132955.5087689982
2012,33,ES,122537.59695245308
2012,34,ES,115657.87647367327
2012,35,ES,111764.25660956284
2012,36,ES,115495.02914389118
2012,37,ES,125181.01544213037
2012,38,ES,122670.34725837583
2012,39,ES,159186.87859902825
2012,40,ES,196406.16870874542
2012,41,ES,180957.53482895228
2012,42,ES,451009.22321716824
2012,43,ES,460172.3206211905
2012,44,ES,461586.9517067876
2012,45,ES,564986.5247774636
2012,46,ES,648475.1072047189
2012,47,ES,692058.6852373984
2012,48,ES,583920.3552516925
2012,49,ES,557941.3208522275
2012,50,ES,559645.0718074853
2012,51,ES,822693.940033022
2012,52,ES,743605.0413202082
2012,53,ES,589230.5634790784
2013,1,ES,450301.7452591684
2013,2,ES,694234.1384034497
2013,3,ES,1469054.5318502414
2013,4,ES,1399698.9821790752
2013,5,ES,1346596.01815526
2013,6,ES,1216688.9577291843
2013,7,ES,1057524.075333308
2013,8,ES,972990.0988989683
2013,9,ES,1127692.4688492643
2013,10,ES,1714645.8207787368
2013,11,ES,1668331.963804306
2013,12,ES,1963258.07948054
2013,13,ES,2611340.442726621
2013,14,ES,2510019.0241832966
2013,15,ES,2212837.185416219
2013,16,ES,1606055.8855867551
2013,17,ES,1433054.7940271713
2013,18,ES,1324110.4740339962
2013,19,ES,1157790.726374772
2013,20,ES,1179191.18797849
2013,21,ES,978960.8929918339
2013,22,ES,903999.4294932295
2013,23,ES,929490.6350819567
2013,24,ES,1162172.4661292112
2013,25,ES,751730.9270911358
2013,26,ES,567960.9935796853
2013,27,ES,483723.40170305816
2013,28,ES,465293.2570993912
2013,29,ES,457850.88073704345
2013,30,ES,399095.1267535898
2013,31,ES,368843.4769964619
2013,32,ES,405370.5509174449
2013,33,ES,341385.3078597434
2013,34,ES,309571.75184413855
2013,35,ES,337428.8944927491
2013,36,ES,376581.03847383516
2013,37,ES,316404.84982818074
2013,38,ES,291841.9000444966
2013,39,ES,432988.8718584884
2013,40,ES,390443.8862471811
2013,41,ES,361925.8534144632
2013,42,ES,670801.4463978491
2013,43,ES,667551.1002415854
2013,44,ES,858201.9052012906
2013,45,ES,728887.4051261931
2013,46,ES,636039.7947572534
2013,47,ES,525191.945155939
2013,48,ES,368253.8450697263
2013,49,ES,291450.0840248276
2013,50,ES,323182.6262379153
2013,51,ES,841898.7093529098
2013,52,ES,1108301.0004870407
2014,1,ES,1327373.5088318137
2014,2,ES,1169343.3048630846
2014,3,ES,1197704.855114081
2014,4,ES,1265421.4601623039
2014,5,ES,1322862.6543032723
2014,6,ES,1751648.332938242
2014,7,ES,1791314.7254639526
2014,8,ES,1539261.1339085463
2014,9,ES,1638042.7689146148
2014,10,ES,1265717.579808862
2014,11,ES,927787.1209639874
2014,12,ES,937327.8898465591
2014,13,ES,1248510.3189553053
2014,14,ES,1240779.7284339373
2014,15,ES,931288.2762040315
2014,16,ES,844122.6219847605
2014,17,ES,745717.4156269085
2014,18,ES,576290.0191184717
2014,19,ES,470994.17836580577
2014,20,ES,522677.74032653775
2014,21,ES,599282.2082986198
2014,22,ES,460946.34351748053
2014,23,ES,402784.191251328
2014,24,ES,328207.7660759165
2014,25,ES,387357.459181978
2014,26,ES,405229.4080167315
2014,27,ES,372029.7555768875
2014,28,ES,280711.2346403703
2014,29,ES,244079.23419229718
2014,30,ES,220498.27556918468
2014,31,ES,250307.59125776714
2014,32,ES,251936.89409038093
2014,33,ES,209287.85443754037
2014,34,ES,193677.31186012295
2014,35,ES,179216.95142335616
2014,36,ES,199196.02050265545
2014,37,ES,266301.8902065497
2014,38,ES,250043.92648361274
2014,39,ES,242223.11323429126
2014,40,ES,290799.4427807306
2014,41,ES,480075.4396773062
2014,42,ES,446693.5808116813
2014,43,ES,316099.9586317624
2014,44,ES,548144.3462797023
2014,45,ES,722081.526817247
2014,46,ES,889569.500670653
2014,47,ES,892074.1007192783
2014,48,ES,1002014.6686799343
2014,49,ES,954192.4805836256
2014,50,ES,1063846.5209347412
2014,51,ES,860338.7046528502
2014,52,ES,721462.52685706
2015,1,ES,465256.2388488782
2015,2,ES,429238.9870679685
2015,3,ES,669947.8381531625
2015,4,ES,685323.4263169009
2015,5,ES,1187549.872224132
2015,6,ES,998661.879670172
2015,7,ES,950859.6789070002
2015,8,ES,1096727.2868498662
2015,9,ES,1176958.6613717591
2015,10,ES,873312.8954194407
2015,11,ES,645627.8042586559
2015,12,ES,701762.0175583584
2015,13,ES,785220.5211066328
2015,14,ES,619987.5864377476
2015,15,ES,680419.7569883341
2015,16,ES,622328.7144041841
2015,17,ES,759365.3267113608
2015,18,ES,828518.6438712181
2015,19,ES,573288.910390737
2015,20,ES,393334.290708735
2015,21,ES,309432.550873925
2015,22,ES,279555.04380446323
2015,23,ES,320718.48671685497
2015,24,ES,361242.684693605
2015,25,ES,298807.8111869662
2015,26,ES,238938.77902947797
2015,27,ES,193959.62293731692
2015,28,ES,170618.037579208
2015,29,ES,191561.30371024075
2015,30,ES,236156.17710033932
2015,31,ES,244701.33321863753
2015,32,ES,236712.63584041048
2015,33,ES,196778.9473991188
2015,34,ES,172877.05130990173
2015,35,ES,187232.9354206567
2015,36,ES,200067.87930796575
2015,37,ES,335985.78049645683
2015,38,ES,244056.25205935456
2015,39,ES,208182.37233803223
2015,40,ES,359477.0286998405
2015,41,ES,296464.54813156894
2015,42,ES,378480.5821389898
2015,43,ES,419928.8868939491
2015,44,ES,629955.5018229685
2015,45,ES,485492.0230369173
2015,46,ES,363292.46886555065
2015,47,ES,504703.7050358322
2015,48,ES,453626.1387406554
2015,49,ES,330200.6365567419
2015,50,ES,296537.3306502766
2015,51,ES,296438.2193474558
2015,52,ES,363561.91498771595
2016,1,ES,985860.0946604672
2016,2,ES,2026730.2312298308
2016,3,ES,1501003.0798559121
2016,4,ES,1144420.508777286
2016,5,ES,824709.4258336768
2016,6,ES,1119058.7667288708
2016,7,ES,1738177.806272098
2016,8,ES,1377957.1142466385
2016,9,ES,1342077.680059368
2016,10,ES,1293071.5914553453
2016,11,ES,1007865.4566520441
2016,12,ES,912995.1216932714
2016,13,ES,1109047.4824079785
2016,14,ES,1207540.0525540004
2016,15,ES,1163821.3875270686
2016,16,ES,1503596.8830820466
2016,17,ES,1462502.693010124
2016,18,ES,1014639.976091794
2016,19,ES,1341097.4476937926
2016,20,ES,1283307.9487893817
2016,21,ES,1021998.8610974253
2016,22,ES,833401.040426976
2016,23,ES,593542.0229209863
2016,24,ES,478843.1599028851
2016,25,ES,443902.726878943
2016,26,ES,337057.9653201368
2016,27,ES,288149.00773514825
2016,28,ES,266221.6223064229
2016,29,ES,229250.74367515137
2016,30,ES,208079.09452354847
2016,31,ES,189964.90231962397
2016,32,ES,172618.38188969923
2016,33,ES,167475.59720142765
2016,34,ES,160781.01393243019
2016,35,ES,159878.44494581418
2016,36,ES,153014.72936916183
2016,37,ES,195438.28190078062
2016,38,ES,213785.95432300205
2016,39,ES,192835.07508818744
2016,40,ES,175356.464853754
2016,41,ES,194012.64185860188
2016,42,ES,227409.59851409527
2016,43,ES,339443.51373206975
2016,44,ES,285613.3567352925
2016,45,ES,403636.1287579559
2016,46,ES,384775.1836025645
2016,47,ES,719311.9088515936
2016,48,ES,722598.9914674662
2016,49,ES,617175.995779094
2016,50,ES,508308.5944698255
2016,51,ES,521272.9639658959
2016,52,ES,395319.32221171283
2017,1,ES,287983.93765958544
2017,2,ES,260671.64660041884
2017,3,ES,347067.66650142387
2017,4,ES,307531.66764957656
2017,5,ES,543433.9543555212
2017,6,ES,1076284.0285976084
2017,7,ES,1130435.0663284601
2017,8,ES,960266.675450822
2017,9,ES,738488.2121499672
2017,10,ES,778250.3196473004
2017,11,ES,674498.4370922074
2017,12,ES,635377.6834925298
2017,13,ES,733342.8624143021
2017,14,ES,622919.4527669618
2017,15,ES,402487.18475576374
2017,16,ES,298888.8485171686
2017,17,ES,283613.542686411
2017,18,ES,317324.4026041398
2017,19,ES,419351.31265832286
2017,20,ES,550587.5010915231
2017,21,ES,417967.3315505052
2017,22,ES,384691.42704456154
2017,23,ES,328683.49306621833
2017,24,ES,234285.14179665962
2017,25,ES,185733.53364507743
2017,26,ES,201082.45147283352
2017,27,ES,195854.06163787883
2017,28,ES,185677.93924943855
2017,29,ES,164253.9060057743
2017,30,ES,139568.5665906407
2017,31,ES,124349.31220943242
2017,32,ES,129366.4734991898
2017,33,ES,106203.94634026852
2017,34,ES,93736.8535276359
2017,35,ES,119865.47238811666
2017,36,ES,139716.04572889415
2017,37,ES,133766.18772147247
2017,38,ES,133746.77076676194
2017,39,ES,125950.94743281676
2017,40,ES,122799.33954711638
2017,41,ES,106751.01255668375
2017,42,ES,174268.7955740117
2017,43,ES,143533.0084731527
2017,44,ES,128198.6027717178
2017,45,ES,226619.1663354819
2017,46,ES,239222.4112139746
2017,47,ES,204284.33941801134
2017,48,ES,249786.41592737642
2017,49,ES,237297.78737316595
2017,50,ES,794031.1768305023
2017,51,ES,598713.0271286583
2017,52,ES,514001.00573545456
2017,53,ES,657460.6806564924
2018,1,ES,698625.9714156162
2018,2,ES,612243.1000237552
2018,3,ES,544724.0642898659
2018,4,ES,503441.72684754396
2018,5,ES,502223.0083790471
2018,6,ES,588829.7486741991
2018,7,ES,749655.0829385336
2018,8,ES,720841.1074303364
2018,9,ES,1317234.4902014618
2018,10,ES,1986452.2708084558
2018,11,ES,2137301.469346372
2018,12,ES,1969968.759611877
2018,13,ES,1817427.9340539938
2018,14,ES,1870671.7270290828
2018,15,ES,1886562.2944758139
2018,16,ES,1586816.1462690276
2018,17,ES,1248518.4541482886
2018,18,ES,1012377.3614596789
2018,19,ES,815492.6445934933
2018,20,ES,740100.0961838501
2018,21,ES,928366.5960512718
2018,22,ES,1003266.2656720742
2018,23,ES,1108087.4699653334
2018,24,ES,749307.4071835652
2018,25,ES,547806.6152533626
2018,26,ES,557506.5152580728
2018,27,ES,464954.3891132822
2018,28,ES,423688.1534143516
2018,29,ES,337139.16988184064
2018,30,ES,278677.76936929696
2018,31,ES,282743.2534145214
2018,32,ES,312139.80488258554
2018,33,ES,283733.50135522324
2018,34,ES,243215.22783594872
2018,35,ES,254538.115674196
2018,36,ES,263123.7591215965
2018,37,ES,250052.70822001042
2018,38,ES,224867.34899097515
2018,39,ES,203098.89417727635
2018,40,ES,226320.657416685
2018,41,ES,356558.3735718074
2018,42,ES,274805.7582677797
2018,43,ES,347182.32943774277
2018,44,ES,593973.4921175928
2018,45,ES,830455.0439638958
2018,46,ES,728610.8735486272
2018,47,ES,834691.0492466582
2018,48,ES,746195.308597638
2018,49,ES,574969.0505757366
2018,50,ES,701501.8155438362
2018,51,ES,581228.6188836684
2018,52,ES,392717.3663763256
2019,1,ES,295682.8645065688
2019,2,ES,258262.11020455288
2019,3,ES,617067.4395909439
2019,4,ES,798169.1218813965
2019,5,ES,978793.9487318512
2019,6,ES,799017.1398552869
2019,7,ES,649193.3761004115
2019,8,ES,526601.8184612343
2019,9,ES,614691.4315669652
2019,10,ES,596057.1892622382
2019,11,ES,460088.8393195106
2019,12,ES,322598.7132818348
2019,13,ES,293042.97035519267
2019,14,ES,544172.4951940556
2019,15,ES,636933.2323721213
2019,16,ES,796757.4691981963
2019,17,ES,776079.9395102474
2019,18,ES,640971.7319489061
2019,19,ES,545455.6504550311
2019,20,ES,523638.4933319079
2019,21,ES,377271.64801257564
2019,22,ES,330494.9476767623
2019,23,ES,313856.9388542979
2019,24,ES,278845.7430786987
2019,25,ES,259638.50704846848
2019,26,ES,209833.93869252087
2019,27,ES,218820.61077054337
2019,28,ES,185705.4860366819
2019,29,ES,169996.69986871336
2019,30,ES,176518.20262908054
2019,31,ES,154447.00779018298
2019,32,ES,144544.16112486325
2019,33,ES,206394.28062117615
2019,34,ES,161283.08993169287
2019,35,ES,158961.5856495535
2019,36,ES,173212.8471980034
2019,37,ES,186875.46940982892
2019,38,ES,212483.39867597402
2019,39,ES,171915.19087918504
2019,40,ES,146539.6802401315
2019,41,ES,280213.9279870096
2019,42,ES,559367.4017658033
2019,43,ES,428758.5096496868
2019,44,ES,640691.7575063995
2019,45,ES,992521.7075181358
2019,46,ES,1203972.8792155497
2019,47,ES,1329618.6882519654
2019,48,ES,1231196.4434173228
2019,49,ES,1011506.3528473261
2019,50,ES,1842760.8954528023
2019,51,ES,2466770.609914044
2019,52,ES,748002.0093155751
1991,1,FI,138730.76273985615
1991,2,FI,121133.01172365915
1991,3,FI,99957.97938775516
1991,4,FI,86767.3329523076
1991,5,FI,81633.57745001832
1991,6,FI,76899.00438504355
1991,7,FI,75633.91437469097
1991,8,FI,96049.40342595198
1991,9,FI,77803.84155292367
1991,10,FI,76409.84716868964
1991,11,FI,87303.36806525999
1991,12,FI,108514.8914698638
1991,13,FI,117479.32257319086
1991,14,FI,317423.6538260576
1991,15,FI,443510.22838222503
1991,16,FI,316446.6573715353
1991,17,FI,359531.9475758304
1991,18,FI,359963.0323724642
1991,19,FI,345402.3067863652
1991,20,FI,312500.19337393885
1991,21,FI,268795.10308282985
1991,22,FI,213599.07437772895
1991,23,FI,174166.19806544285
1991,24,FI,206423.83851439823
1991,25,FI,181766.11805576054
1991,26,FI,145903.18871097005
1991,27,FI,98225.53694326234
1991,28,FI,104097.62048833731
1991,29,FI,148192.66642925708
1991,30,FI,106203.24946108517
1991,31,FI,77494.72162875428
1991,32,FI,109899.39727044482
1991,33,FI,97326.87926613749
1991,34,FI,71055.62957750876
1991,35,FI,60343.883366934606
1991,36,FI,65566.80183647339
1991,37,FI,73645.41633867583
1991,38,FI,94716.80159187464
1991,39,FI,137166.70305401343
1991,40,FI,149093.54558182837
1991,41,FI,173024.3144649557
1991,42,FI,174485.08301092946
1991,43,FI,115981.5058586762
1991,44,FI,167864.60637904223
1991,45,FI,192743.56412239265
1991,46,FI,183479.521394987
1991,47,FI,164143.61049440244
1991,48,FI,137741.851088383
1991,49,FI,96195.2732984364
1991,50,FI,94142.5910269083
1991,51,FI,118107.15119900937
1991,52,FI,98151.25379388343
1992,1,FI,100863.03059729705
1992,2,FI,85348.83454629111
1992,3,FI,61756.03651076657
1992,4,FI,74096.83913321624
1992,5,FI,76496.82192361302
1992,6,FI,77279.22976116111
1992,7,FI,76753.32734903542
1992,8,FI,58620.730460332416
1992,9,FI,80465.15354366394
1992,10,FI,109564.38088105533
1992,11,FI,142824.35028579674
1992,12,FI,141446.91997155108
1992,13,FI,109945.69068877838
1992,14,FI,125502.14052267463
1992,15,FI,89612.47870435829
1992,16,FI,74323.42433719043
1992,17,FI,134188.30305854295
1992,18,FI,547196.0231782654
1992,19,FI,630765.5371549552
1992,20,FI,544974.8478319389
1992,21,FI,366074.2451512569
1992,22,FI,252860.79111670694
1992,23,FI,194084.53143185677
1992,24,FI,141591.35827847975
1992,25,FI,162923.4123345601
1992,26,FI,135224.13042131145
1992,27,FI,147942.70785631955
1992,28,FI,148628.830200643
1992,29,FI,134050.83076782266
1992,30,FI,134964.75403163483
1992,31,FI,147774.16566570697
1992,32,FI,207129.88819615467
1992,33,FI,312385.61796207173
1992,34,FI,325293.72844096145
1992,35,FI,368759.4390283717
1992,36,FI,419434.37911241216
1992,37,FI,313681.6879111206
1992,38,FI,311548.3535707147
1992,39,FI,311972.9247292444
1992,40,FI,273552.73458117933
1992,41,FI,247335.02482294157
1992,42,FI,222911.65509057866
1992,43,FI,205190.01041625178
1992,44,FI,208756.11157615116
1992,45,FI,192508.8543789083
1992,46,FI,173387.3296227097
1992,47,FI,169424.01264662793
1992,48,FI,178499.1529899343
1992,49,FI,204897.55810426356
1992,50,FI,163384.29063529067
1992,51,FI,130769.78700431217
1992,52,FI,107783.07864212582
1993,1,FI,97029.9801565225
1993,2,FI,112238.77942407638
1993,3,FI,122391.19053703183
1993,4,FI,111253.67626571673
1993,5,FI,90576.93630527341
1993,6,FI,78015.46236831359
1993,7,FI,66453.83382999449
1993,8,FI,61460.66078305572
1993,9,FI,54954.380700765185
1993,10,FI,50167.021770727995
1993,11,FI,80718.8571150923
1993,12,FI,103086.40405955217
1993,13,FI,74166.56358649596
1993,14,FI,62696.80385836964
1993,15,FI,51240.45863437239
1993,16,FI,56927.35107241165
1993,17,FI,274064.74486486573
1993,18,FI,1239814.4826380736
1993,19,FI,1353552.968683868
1993,20,FI,1091657.8310122981
1993,21,FI,846140.5739168958
1993,22,FI,702051.4014455007
1993,23,FI,688981.8775089675
1993,24,FI,536338.9950744234
1993,25,FI,450674.30039292166
1993,26,FI,350274.5984595675
1993,27,FI,306273.52241764887
1993,28,FI,314941.0082678818
1993,29,FI,300589.5646833903
1993,30,FI,284399.83690782083
1993,31,FI,269603.9879628236
1993,32,FI,281634.79618933593
1993,33,FI,345751.39923464553
1993,34,FI,408064.05759909854
1993,35,FI,337259.5912568258
1993,36,FI,340721.9791008007
1993,37,FI,298505.0742028784
1993,38,FI,270909.68363999634
1993,39,FI,290325.06404414086
1993,40,FI,279938.1153767505
1993,41,FI,349499.82195961074
1993,42,FI,347642.1007900416
1993,43,FI,266596.6136280561
1993,44,FI,218154.43841781042
1993,45,FI,200844.81212589567
1993,46,FI,183262.7483314367
1993,47,FI,167611.72353748538
1993,48,FI,155639.8960034087
1993,49,FI,161166.46334901248
1993,50,FI,156838.41070070068
1993,51,FI,181859.9598903832
1993,52,FI,154925.09097438108
1994,1,FI,155849.22741871953
1994,2,FI,139220.70616973698
1994,3,FI,138590.94229998457
1994,4,FI,135600.24174398376
1994,5,FI,122514.60694955658
1994,6,FI,111392.74389733405
1994,7,FI,87715.18757051878
1994,8,FI,63872.56250861764
1994,9,FI,65790.69525474688
1994,10,FI,68350.31081419521
1994,11,FI,89836.6668394848
1994,12,FI,70386.90065028687
1994,13,FI,71497.76891556403
1994,14,FI,221517.21804507327
1994,15,FI,317450.8113116112
1994,16,FI,270439.67512131075
1994,17,FI,429429.2313127438
1994,18,FI,923036.548029131
1994,19,FI,1038810.879698702
1994,20,FI,875240.4410352074
1994,21,FI,774195.4295346937
1994,22,FI,662977.8619040952
1994,23,FI,558650.7562241058
1994,24,FI,471856.14407606964
1994,25,FI,390846.0696929483
1994,26,FI,326947.9972418789
1994,27,FI,274841.46017948666
1994,28,FI,229951.33841965813
1994,29,FI,217798.5343573561
1994,30,FI,197837.61465979493
1994,31,FI,148008.6708714149
1994,32,FI,145692.91040545102
1994,33,FI,154218.9694260171
1994,34,FI,157975.84656282509
1994,35,FI,170206.310055868
1994,36,FI,174868.17193888535
1994,37,FI,248352.88882753527
1994,38,FI,351589.9981120635
1994,39,FI,311269.74608189845
1994,40,FI,383469.7326980179
1994,41,FI,364630.1939603444
1994,42,FI,299410.1926284557
1994,43,FI,287823.96876738785
1994,44,FI,308662.7093732166
1994,45,FI,239254.12457963722
1994,46,FI,208113.98052696927
1994,47,FI,187722.71077474384
1994,48,FI,184308.5187695426
1994,49,FI,158105.62349385282
1994,50,FI,154720.43921636575
1994,51,FI,130050.44847936634
1994,52,FI,137590.30536282272
1995,1,FI,154761.98353324467
1995,2,FI,119305.75982001825
1995,3,FI,104774.59715332674
1995,4,FI,125638.27994449354
1995,5,FI,123418.48119859747
1995,6,FI,101048.14851870763
1995,7,FI,112289.77119853017
1995,8,FI,147614.29406915093
1995,9,FI,124175.4060356894
1995,10,FI,95970.9204003716
1995,11,FI,72869.56597807829
1995,12,FI,86738.72646234355
1995,13,FI,102228.59586657974
1995,14,FI,78187.84826934307
1995,15,FI,79066.00609160069
1995,16,FI,315754.7885583128
1995,17,FI,646831.6529628132
1995,18,FI,489546.97462125134
1995,19,FI,452166.22587750526
1995,20,FI,476825.4412119707
1995,21,FI,964110.8648396225
1995,22,FI,1007049.8384448501
1995,23,FI,700797.2466884099
1995,24,FI,534937.7839764163
1995,25,FI,446266.3057047495
1995,26,FI,369054.43139348144
1995,27,FI,391189.36708545825
1995,28,FI,363743.64036743325
1995,29,FI,295337.81741912506
1995,30,FI,267850.8657497292
1995,31,FI,227676.81568316682
1995,32,FI,250842.38506825667
1995,33,FI,244975.73860375918
1995,34,FI,212476.93665007348
1995,35,FI,314848.5612353263
1995,36,FI,235131.4903611276
1995,37,FI,243682.54088657492
1995,38,FI,213030.0692689258
1995,39,FI,235394.709531598
1995,40,FI,265309.3841759721
1995,41,FI,232658.36624723134
1995,42,FI,257794.28878657726
1995,43,FI,287900.264017388
1995,44,FI,300263.4476775901
1995,45,FI,235558.8896949977
1995,46,FI,209083.7249983983
1995,47,FI,202097.96061932985
1995,48,FI,192660.62342666037
1995,49,FI,164572.91539327035
1995,50,FI,152911.35887134107
1995,51,FI,150570.04970629347
1995,52,FI,167406.26227635719
1995,53,FI,127491.32137567838
1996,1,FI,113964.367748065
1996,2,FI,98423.90624846562
1996,3,FI,85657.71748320432
1996,4,FI,76167.0329595607
1996,5,FI,69988.54166167323
1996,6,FI,68961.77127744845
1996,7,FI,66081.73514824655
1996,8,FI,57007.86042943625
1996,9,FI,48064.289116970016
1996,10,FI,42956.53245774142
1996,11,FI,42981.83765956019
1996,12,FI,49243.452868301734
1996,13,FI,40804.730062533396
1996,14,FI,129244.53176258618
1996,15,FI,147411.77957766582
1996,16,FI,157796.09480780654
1996,17,FI,185828.2918157253
1996,18,FI,382374.5589971898
1996,19,FI,433254.9754096073
1996,20,FI,300342.71012777596
1996,21,FI,486401.61186352116
1996,22,FI,706148.5595663394
1996,23,FI,498623.86284540634
1996,24,FI,427753.38512561016
1996,25,FI,402109.4318251397
1996,26,FI,308283.1125646888
1996,27,FI,385891.1458988812
1996,28,FI,413912.9692640843
1996,29,FI,275329.7730094278
1996,30,FI,223689.94043654334
1996,31,FI,224973.91115454715
1996,32,FI,196729.06657772124
1996,33,FI,172867.62431184942
1996,34,FI,160745.89327654862
1996,35,FI,152192.7490724845
1996,36,FI,151490.24406971215
1996,37,FI,151835.28207688365
1996,38,FI,144755.24715882022
1996,39,FI,162932.6437023944
1996,40,FI,162581.38965794735
1996,41,FI,174015.5033455371
1996,42,FI,178435.56333789203
1996,43,FI,197134.26435436192
1996,44,FI,262217.6991591872
1996,45,FI,319624.22202868003
1996,46,FI,327744.2289439311
1996,47,FI,362375.0219549397
1996,48,FI,293353.2533360067
1996,49,FI,250446.44611225612
1996,50,FI,207653.20727552564
1996,51,FI,180247.49835927552
1996,52,FI,157489.76044328965
1997,1,FI,144662.30951805314
1997,2,FI,142271.87620455082
1997,3,FI,142391.6361530874
1997,4,FI,131858.2187889598
1997,5,FI,117738.3996072738
1997,6,FI,89599.17892833154
1997,7,FI,91316.40025155395
1997,8,FI,140279.0617664561
1997,9,FI,193020.0901110284
1997,10,FI,213800.19889368705
1997,11,FI,149577.86113419707
1997,12,FI,98141.28855579044
1997,13,FI,99573.79966969008
1997,14,FI,93227.62162136681
1997,15,FI,82977.63829510174
1997,16,FI,82598.07822380813
1997,17,FI,97515.03145226695
1997,18,FI,308710.99549602857
1997,19,FI,777240.0336641773
1997,20,FI,651056.3976007418
1997,21,FI,579666.4903638748
1997,22,FI,702340.2668862654
1997,23,FI,476015.8356303407
1997,24,FI,356920.5970044449
1997,25,FI,309218.31968121656
1997,26,FI,259618.08841208037
1997,27,FI,223203.9842097433
1997,28,FI,203225.43069730522
1997,29,FI,176975.70862021841
1997,30,FI,218225.72819073673
1997,31,FI,205041.9386619432
1997,32,FI,184160.68903160855
1997,33,FI,161702.02184018632
1997,34,FI,159557.59009358496
1997,35,FI,152457.03188579084
1997,36,FI,192575.66438513118
1997,37,FI,289118.9760254019
1997,38,FI,272948.937300044
1997,39,FI,233222.8247712322
1997,40,FI,209578.69148947662
1997,41,FI,235417.1656444197
1997,42,FI,219537.14998492843
1997,43,FI,183064.44225000014
1997,44,FI,176721.1427617093
1997,45,FI,174512.56349290168
1997,46,FI,164918.80673060205
1997,47,FI,144547.66134919095
1997,48,FI,131249.60509679824
1997,49,FI,108544.96116391303
1997,50,FI,127758.53262816195
1997,51,FI,142325.8732839542
1997,52,FI,113877.22110893129
1998,1,FI,104359.187908587
1998,2,FI,88485.1836714001
1998,3,FI,94332.91887637459
1998,4,FI,71683.1754774853
1998,5,FI,61316.153637169875
1998,6,FI,59177.854676141455
1998,7,FI,63020.86292198797
1998,8,FI,98505.82792431433
1998,9,FI,80747.65323216104
1998,10,FI,64524.61856958208
1998,11,FI,51337.481655277355
1998,12,FI,41430.09900708898
1998,13,FI,49276.2028712338
1998,14,FI,48354.925193940624
1998,15,FI,46576.41306594083
1998,16,FI,118801.60635054369
1998,17,FI,514527.0403112082
1998,18,FI,779280.7865397083
1998,19,FI,763542.8448259679
1998,20,FI,741509.4889602461
1998,21,FI,587659.2685091597
1998,22,FI,462845.08983737516
1998,23,FI,396276.49564974057
1998,24,FI,480655.99881505565
1998,25,FI,457679.65496178326
